GACC	State	Group	Site	Date	Fuel	Percent	
EACC	MI	Hiawatha NF	Dick Road	2012-04-23	Pine, Jack	107	
EACC	MI	Hiawatha NF	Dick Road	2012-04-09	Pine, Jack	105	
EACC	MI	Hiawatha NF	Dick Road	2012-04-03	Pine, Jack	114	
EACC	MI	Hiawatha NF	Dick Road	2011-06-06	Pine, Jack	97	
EACC	MI	Hiawatha NF	Dick Road	2011-05-30	Pine, Jack	102	
EACC	MI	Hiawatha NF	Dick Road	2011-05-23	Pine, Jack	98	
EACC	MI	Hiawatha NF	Dick Road	2011-05-09	Pine, Jack	112	
EACC	MI	Hiawatha NF	Dick Road	2011-05-02	Pine, Jack	125	
EACC	MI	Hiawatha NF	Dick Road	2021-06-15	Pine, Red	101	
EACC	MI	Hiawatha NF	Dick Road	2021-06-08	Pine, Red	79	
EACC	MI	Hiawatha NF	Dick Road	2021-06-02	Pine, Red	79	
EACC	MI	Hiawatha NF	Dick Road	2021-05-26	Pine, Red	97	
EACC	MI	Hiawatha NF	Dick Road	2021-05-21	Pine, Red	99	
EACC	MI	Hiawatha NF	Dick Road	2021-05-14	Pine, Red	103	
EACC	MI	Hiawatha NF	Dick Road	2021-04-21	Pine, Red	110	
EACC	MI	Hiawatha NF	Dick Road	2021-04-13	Pine, Red	123	
EACC	MI	Hiawatha NF	Dick Road	2020-08-18	Pine, Red	115	
EACC	MI	Hiawatha NF	Dick Road	2020-08-09	Pine, Red	100	
EACC	MI	Hiawatha NF	Dick Road	2020-07-21	Pine, Red	95	
EACC	MI	Hiawatha NF	Dick Road	2020-07-08	Pine, Red	94	
EACC	MI	Hiawatha NF	Dick Road	2020-06-25	Pine, Red	96	
EACC	MI	Hiawatha NF	Dick Road	2020-06-09	Pine, Red	82	
EACC	MI	Hiawatha NF	Dick Road	2020-06-02	Pine, Red	90	
EACC	MI	Hiawatha NF	Dick Road	2020-05-25	Pine, Red	90	
EACC	MI	Hiawatha NF	Dick Road	2020-05-15	Pine, Red	99	
EACC	MI	Hiawatha NF	Dick Road	2020-05-08	Pine, Red	99	
EACC	MI	Hiawatha NF	Dick Road	2020-05-01	Pine, Red	118	
EACC	MI	Hiawatha NF	Dick Road	2020-04-24	Pine, Red	116	
EACC	MI	Hiawatha NF	Dick Road	2019-07-15	Pine, Red	109	
EACC	MI	Hiawatha NF	Dick Road	2019-07-01	Pine, Red	92	
EACC	MI	Hiawatha NF	Dick Road	2019-06-15	Pine, Red	88	
EACC	MI	Hiawatha NF	Dick Road	2019-06-06	Pine, Red	95	
EACC	MI	Hiawatha NF	Dick Road	2019-06-01	Pine, Red	100	
EACC	MI	Hiawatha NF	Dick Road	2019-05-15	Pine, Red	107	
EACC	MI	Hiawatha NF	Dick Road	2018-07-14	Pine, Red	128	
EACC	MI	Hiawatha NF	Dick Road	2018-07-06	Pine, Red	105	
EACC	MI	Hiawatha NF	Dick Road	2018-07-01	Pine, Red	108	
EACC	MI	Hiawatha NF	Dick Road	2018-06-22	Pine, Red	116	
EACC	MI	Hiawatha NF	Dick Road	2018-06-01	Pine, Red	105	
EACC	MI	Hiawatha NF	Dick Road	2018-05-24	Pine, Red	94	
EACC	MI	Hiawatha NF	Dick Road	2018-05-18	Pine, Red	107	
EACC	MI	Hiawatha NF	Dick Road	2017-05-06	Pine, Red	104	
EACC	MI	Hiawatha NF	Dick Road	2015-06-29	Pine, Red	92	
EACC	MI	Hiawatha NF	Gooseneck	2021-07-29	Pine, Jack	111	
EACC	MI	Hiawatha NF	Gooseneck	2021-07-12	Pine, Jack	106	
EACC	MI	Hiawatha NF	Gooseneck	2021-06-28	Pine, Jack	110	
EACC	MI	Hiawatha NF	Gooseneck	2021-06-24	Pine, Jack	107	
EACC	MI	Hiawatha NF	Gooseneck	2021-06-15	Pine, Jack	105	
EACC	MI	Hiawatha NF	Gooseneck	2021-06-08	Pine, Jack	102	
EACC	MI	Hiawatha NF	Gooseneck	2021-05-27	Pine, Jack	96	
EACC	MI	Hiawatha NF	Gooseneck	2021-05-15	Pine, Jack	89	
EACC	MI	Hiawatha NF	Gooseneck	2021-05-09	Pine, Jack	93	
EACC	MI	Hiawatha NF	Gooseneck	2021-04-06	Pine, Jack	103	
EACC	MI	Hiawatha NF	Gooseneck	2020-10-20	Pine, Jack	120	
EACC	MI	Hiawatha NF	Gooseneck	2020-09-16	Pine, Jack	125	
EACC	MI	Hiawatha NF	Gooseneck	2020-09-02	Pine, Jack	126	
EACC	MI	Hiawatha NF	Gooseneck	2020-08-15	Pine, Jack	119	
EACC	MI	Hiawatha NF	Gooseneck	2020-07-31	Pine, Jack	123	
EACC	MI	Hiawatha NF	Gooseneck	2020-07-13	Pine, Jack	124	
EACC	MI	Hiawatha NF	Gooseneck	2020-06-16	Pine, Jack	109	
EACC	MI	Hiawatha NF	Gooseneck	2020-06-09	Pine, Jack	103	
EACC	MI	Hiawatha NF	Gooseneck	2020-06-02	Pine, Jack	102	
EACC	MI	Hiawatha NF	Gooseneck	2020-05-27	Pine, Jack	106	
EACC	MI	Hiawatha NF	Gooseneck	2020-05-20	Pine, Jack	109	
EACC	MI	Hiawatha NF	Gooseneck	2020-05-16	Pine, Jack	104	
EACC	MI	Hiawatha NF	Gooseneck	2020-05-07	Pine, Jack	120	
EACC	MI	Hiawatha NF	Gooseneck	2019-10-08	Pine, Jack	136	
EACC	MI	Hiawatha NF	Gooseneck	2019-07-16	Pine, Jack	133	
EACC	MI	Hiawatha NF	Gooseneck	2019-07-01	Pine, Jack	109	
EACC	MI	Hiawatha NF	Gooseneck	2019-06-22	Pine, Jack	99	
EACC	MI	Hiawatha NF	Gooseneck	2019-06-14	Pine, Jack	97	
EACC	MI	Hiawatha NF	Gooseneck	2019-06-06	Pine, Jack	101	
EACC	MI	Hiawatha NF	Gooseneck	2019-06-01	Pine, Jack	110	
EACC	MI	Hiawatha NF	Gooseneck	2019-05-15	Pine, Jack	109	
EACC	MI	Hiawatha NF	Gooseneck	2018-10-16	Pine, Jack	134	
EACC	MI	Hiawatha NF	Gooseneck	2018-10-01	Pine, Jack	143	
EACC	MI	Hiawatha NF	Gooseneck	2018-09-14	Pine, Jack	125	
EACC	MI	Hiawatha NF	Gooseneck	2018-08-30	Pine, Jack	142	
EACC	MI	Hiawatha NF	Gooseneck	2018-08-14	Pine, Jack	139	
EACC	MI	Hiawatha NF	Gooseneck	2018-07-31	Pine, Jack	143	
EACC	MI	Hiawatha NF	Gooseneck	2018-07-19	Pine, Jack	146	
EACC	MI	Hiawatha NF	Gooseneck	2021-07-29	Pine, Red	96	
EACC	MI	Hiawatha NF	Gooseneck	2021-07-12	Pine, Red	106	
EACC	MI	Hiawatha NF	Gooseneck	2021-06-28	Pine, Red	96	
EACC	MI	Hiawatha NF	Gooseneck	2021-06-24	Pine, Red	92	
EACC	MI	Hiawatha NF	Gooseneck	2021-06-15	Pine, Red	99	
EACC	MI	Hiawatha NF	Gooseneck	2021-06-08	Pine, Red	94	
EACC	MI	Hiawatha NF	Gooseneck	2021-05-27	Pine, Red	87	
EACC	MI	Hiawatha NF	Gooseneck	2021-05-15	Pine, Red	91	
EACC	MI	Hiawatha NF	Gooseneck	2021-05-09	Pine, Red	90	
EACC	MI	Hiawatha NF	Gooseneck	2021-04-06	Pine, Red	124	
EACC	MI	Hiawatha NF	Gooseneck	2020-10-20	Pine, Red	118	
EACC	MI	Hiawatha NF	Gooseneck	2020-09-16	Pine, Red	113	
EACC	MI	Hiawatha NF	Gooseneck	2020-09-02	Pine, Red	113	
EACC	MI	Hiawatha NF	Gooseneck	2020-08-15	Pine, Red	109	
EACC	MI	Hiawatha NF	Gooseneck	2020-07-31	Pine, Red	155	
EACC	MI	Hiawatha NF	Gooseneck	2020-07-13	Pine, Red	106	
EACC	MI	Hiawatha NF	Gooseneck	2020-06-16	Pine, Red	82	
EACC	MI	Hiawatha NF	Gooseneck	2020-06-09	Pine, Red	83	
EACC	MI	Hiawatha NF	Gooseneck	2020-06-02	Pine, Red	87	
EACC	MI	Hiawatha NF	Gooseneck	2020-05-27	Pine, Red	90	
EACC	MI	Hiawatha NF	Gooseneck	2020-05-20	Pine, Red	94	
EACC	MI	Hiawatha NF	Gooseneck	2020-05-16	Pine, Red	96	
EACC	MI	Hiawatha NF	Gooseneck	2020-05-07	Pine, Red	109	
EACC	MI	Hiawatha NF	Gooseneck	2019-10-08	Pine, Red	127	
EACC	MI	Hiawatha NF	Gooseneck	2019-07-16	Pine, Red	104	
EACC	MI	Hiawatha NF	Gooseneck	2019-07-01	Pine, Red	100	
EACC	MI	Hiawatha NF	Gooseneck	2019-06-22	Pine, Red	87	
EACC	MI	Hiawatha NF	Gooseneck	2019-06-14	Pine, Red	97	
EACC	MI	Hiawatha NF	Gooseneck	2019-06-06	Pine, Red	90	
EACC	MI	Hiawatha NF	Gooseneck	2019-06-01	Pine, Red	92	
EACC	MI	Hiawatha NF	Gooseneck	2019-05-15	Pine, Red	103	
EACC	MI	Hiawatha NF	Gooseneck	2018-10-16	Pine, Red	142	
EACC	MI	Hiawatha NF	Gooseneck	2018-10-01	Pine, Red	148	
EACC	MI	Hiawatha NF	Gooseneck	2018-09-14	Pine, Red	135	
EACC	MI	Hiawatha NF	Gooseneck	2018-08-30	Pine, Red	140	
EACC	MI	Hiawatha NF	Gooseneck	2018-08-14	Pine, Red	140	
EACC	MI	Hiawatha NF	Gooseneck	2018-07-31	Pine, Red	122	
EACC	MI	Hiawatha NF	Gooseneck	2018-07-19	Pine, Red	130	
EACC	MI	Hiawatha NF	Hovey Lake	2021-07-29	Pine, Jack	112	
EACC	MI	Hiawatha NF	Hovey Lake	2021-07-13	Pine, Jack	163	
EACC	MI	Hiawatha NF	Hovey Lake	2021-06-15	Pine, Jack	107	
EACC	MI	Hiawatha NF	Hovey Lake	2021-05-27	Pine, Jack	96	
EACC	MI	Hiawatha NF	Hovey Lake	2021-05-05	Pine, Jack	102	
EACC	MI	Hiawatha NF	Hovey Lake	2020-10-20	Pine, Jack	130	
EACC	MI	Hiawatha NF	Hovey Lake	2020-09-16	Pine, Jack	132	
EACC	MI	Hiawatha NF	Hovey Lake	2020-09-02	Pine, Jack	141	
EACC	MI	Hiawatha NF	Hovey Lake	2020-08-04	Pine, Jack	140	
EACC	MI	Hiawatha NF	Hovey Lake	2020-07-12	Pine, Jack	164	
EACC	MI	Hiawatha NF	Hovey Lake	2020-06-24	Pine, Jack	116	
EACC	MI	Hiawatha NF	Hovey Lake	2020-06-21	Pine, Jack	116	
EACC	MI	Hiawatha NF	Hovey Lake	2020-06-17	Pine, Jack	103	
EACC	MI	Hiawatha NF	Hovey Lake	2020-06-01	Pine, Jack	109	
EACC	MI	Hiawatha NF	Hovey Lake	2020-05-17	Pine, Jack	112	
EACC	MI	Hiawatha NF	Hovey Lake	2020-05-03	Pine, Jack	116	
EACC	MI	Hiawatha NF	Hovey Lake	2019-09-17	Pine, Jack	142	
EACC	MI	Hiawatha NF	Hovey Lake	2019-07-15	Pine, Jack	122	
EACC	MI	Hiawatha NF	Hovey Lake	2019-07-01	Pine, Jack	130	
EACC	MI	Hiawatha NF	Hovey Lake	2019-06-15	Pine, Jack	105	
EACC	MI	Hiawatha NF	Hovey Lake	2019-05-28	Pine, Jack	105	
EACC	MI	Hiawatha NF	Hovey Lake	2019-05-06	Pine, Jack	111	
EACC	MI	Hiawatha NF	Hovey Lake	2018-09-14	Pine, Jack	129	
EACC	MI	Hiawatha NF	Hovey Lake	2018-08-30	Pine, Jack	137	
EACC	MI	Hiawatha NF	Hovey Lake	2018-08-14	Pine, Jack	142	
EACC	MI	Hiawatha NF	Hovey Lake	2018-07-31	Pine, Jack	150	
EACC	MI	Hiawatha NF	Hovey Lake	2021-07-29	Pine, Red	107	
EACC	MI	Hiawatha NF	Hovey Lake	2021-07-13	Pine, Red	90	
EACC	MI	Hiawatha NF	Hovey Lake	2021-06-15	Pine, Red	105	
EACC	MI	Hiawatha NF	Hovey Lake	2021-05-27	Pine, Red	95	
EACC	MI	Hiawatha NF	Hovey Lake	2021-05-05	Pine, Red	103	
EACC	MI	Hiawatha NF	Hovey Lake	2020-10-20	Pine, Red	137	
EACC	MI	Hiawatha NF	Hovey Lake	2020-09-16	Pine, Red	145	
EACC	MI	Hiawatha NF	Hovey Lake	2020-09-02	Pine, Red	126	
EACC	MI	Hiawatha NF	Hovey Lake	2020-08-04	Pine, Red	127	
EACC	MI	Hiawatha NF	Hovey Lake	2020-07-12	Pine, Red	107	
EACC	MI	Hiawatha NF	Hovey Lake	2020-06-24	Pine, Red	95	
EACC	MI	Hiawatha NF	Hovey Lake	2020-06-21	Pine, Red	95	
EACC	MI	Hiawatha NF	Hovey Lake	2020-06-17	Pine, Red	94	
EACC	MI	Hiawatha NF	Hovey Lake	2020-06-01	Pine, Red	100	
EACC	MI	Hiawatha NF	Hovey Lake	2020-05-17	Pine, Red	114	
EACC	MI	Hiawatha NF	Hovey Lake	2020-05-03	Pine, Red	117	
EACC	MI	Hiawatha NF	Hovey Lake	2019-09-17	Pine, Red	131	
EACC	MI	Hiawatha NF	Hovey Lake	2019-07-15	Pine, Red	93	
EACC	MI	Hiawatha NF	Hovey Lake	2019-07-01	Pine, Red	103	
EACC	MI	Hiawatha NF	Hovey Lake	2019-06-15	Pine, Red	95	
EACC	MI	Hiawatha NF	Hovey Lake	2019-05-28	Pine, Red	94	
EACC	MI	Hiawatha NF	Hovey Lake	2019-05-06	Pine, Red	124	
EACC	MI	Hiawatha NF	Hovey Lake	2018-09-14	Pine, Red	143	
EACC	MI	Hiawatha NF	Hovey Lake	2018-08-30	Pine, Red	140	
EACC	MI	Hiawatha NF	Hovey Lake	2018-08-14	Pine, Red	134	
EACC	MI	Hiawatha NF	Hovey Lake	2018-07-31	Pine, Red	142	
EACC	MI	Hiawatha NF	Rexford	2021-06-15	Pine, Jack	107	
EACC	MI	Hiawatha NF	Rexford	2021-06-08	Pine, Jack	101	
EACC	MI	Hiawatha NF	Rexford	2021-06-02	Pine, Jack	93	
EACC	MI	Hiawatha NF	Rexford	2021-05-26	Pine, Jack	99	
EACC	MI	Hiawatha NF	Rexford	2021-05-21	Pine, Jack	88	
EACC	MI	Hiawatha NF	Rexford	2021-05-14	Pine, Jack	89	
EACC	MI	Hiawatha NF	Rexford	2021-05-07	Pine, Jack	95	
EACC	MI	Hiawatha NF	Rexford	2021-04-30	Pine, Jack	98	
EACC	MI	Hiawatha NF	Rexford	2021-04-21	Pine, Jack	100	
EACC	MI	Hiawatha NF	Rexford	2021-04-13	Pine, Jack	115	
EACC	MI	Hiawatha NF	Rexford	2020-08-18	Pine, Jack	122	
EACC	MI	Hiawatha NF	Rexford	2020-08-09	Pine, Jack	111	
EACC	MI	Hiawatha NF	Rexford	2020-07-27	Pine, Jack	113	
EACC	MI	Hiawatha NF	Rexford	2020-07-21	Pine, Jack	114	
EACC	MI	Hiawatha NF	Rexford	2020-07-08	Pine, Jack	110	
EACC	MI	Hiawatha NF	Rexford	2020-06-25	Pine, Jack	104	
EACC	MI	Hiawatha NF	Rexford	2020-06-09	Pine, Jack	88	
EACC	MI	Hiawatha NF	Rexford	2020-06-02	Pine, Jack	99	
EACC	MI	Hiawatha NF	Rexford	2020-05-25	Pine, Jack	99	
EACC	MI	Hiawatha NF	Rexford	2020-05-15	Pine, Jack	100	
EACC	MI	Hiawatha NF	Rexford	2020-05-08	Pine, Jack	109	
EACC	MI	Hiawatha NF	Rexford	2020-05-01	Pine, Jack	107	
EACC	MI	Hiawatha NF	Rexford	2020-04-24	Pine, Jack	120	
EACC	MI	Hiawatha NF	Rexford	2019-07-15	Pine, Jack	137	
EACC	MI	Hiawatha NF	Rexford	2019-07-01	Pine, Jack	98	
EACC	MI	Hiawatha NF	Rexford	2019-06-15	Pine, Jack	99	
EACC	MI	Hiawatha NF	Rexford	2019-06-06	Pine, Jack	95	
EACC	MI	Hiawatha NF	Rexford	2019-06-01	Pine, Jack	98	
EACC	MI	Hiawatha NF	Rexford	2019-05-15	Pine, Jack	109	
EACC	MI	Hiawatha NF	Rexford	2018-07-14	Pine, Jack	124	
EACC	MI	Hiawatha NF	Rexford	2018-07-06	Pine, Jack	105	
EACC	MI	Hiawatha NF	Rexford	2018-07-01	Pine, Jack	118	
EACC	MI	Hiawatha NF	Rexford	2018-06-22	Pine, Jack	106	
EACC	MI	Hiawatha NF	Rexford	2018-06-01	Pine, Jack	114	
EACC	MI	Hiawatha NF	Rexford	2018-05-24	Pine, Jack	94	
EACC	MI	Hiawatha NF	Rexford	2018-05-14	Pine, Jack	104	
EACC	MI	Hiawatha NF	Rexford	2017-06-13	Pine, Jack	94	
EACC	MI	Hiawatha NF	Rexford	2017-06-01	Pine, Jack	100	
EACC	MI	Hiawatha NF	Rexford	2017-05-24	Pine, Jack	95	
EACC	MI	Hiawatha NF	Rexford	2017-05-13	Pine, Jack	90	
EACC	MI	Hiawatha NF	Rexford	2017-05-06	Pine, Jack	98	
EACC	MI	Hiawatha NF	Rexford	2017-04-23	Pine, Jack	103	
EACC	MI	Hiawatha NF	Rexford	2016-06-07	Pine, Jack	102	
EACC	MI	Hiawatha NF	Rexford	2016-05-29	Pine, Jack	100	
EACC	MI	Hiawatha NF	Rexford	2016-05-22	Pine, Jack	93	
EACC	MI	Hiawatha NF	Rexford	2016-05-16	Pine, Jack	97	
EACC	MI	Hiawatha NF	Rexford	2016-05-01	Pine, Jack	100	
EACC	MI	Hiawatha NF	Rexford	2016-04-30	Pine, Jack	100	
EACC	MI	Hiawatha NF	Rexford	2015-06-29	Pine, Jack	93	
EACC	MI	Hiawatha NF	Rexford	2015-06-18	Pine, Jack	95	
EACC	MI	Hiawatha NF	Rexford	2015-06-10	Pine, Jack	93	
EACC	MI	Hiawatha NF	Rexford	2015-06-01	Pine, Jack	93	
EACC	MI	Hiawatha NF	Rexford	2015-05-06	Pine, Jack	104	
EACC	MI	Hiawatha NF	Rexford	2014-07-01	Pine, Jack	117	
EACC	MI	Hiawatha NF	Rexford	2014-06-19	Pine, Jack	98	
EACC	MI	Hiawatha NF	Rexford	2014-06-14	Pine, Jack	94	
EACC	MI	Hiawatha NF	Rexford	2014-06-08	Pine, Jack	107	
EACC	MI	Hiawatha NF	Rexford	2014-06-04	Pine, Jack	104	
EACC	MI	Hiawatha NF	Rexford	2014-05-28	Pine, Jack	109	
EACC	MI	Hiawatha NF	Rexford	2013-06-02	Pine, Jack	111	
EACC	MI	Hiawatha NF	Rexford	2013-05-23	Pine, Jack	111	
EACC	MI	Hiawatha NF	Rexford	2013-05-13	Pine, Jack	100	
EACC	MI	Hiawatha NF	Rexford	2012-08-29	Pine, Jack	126	
EACC	MI	Hiawatha NF	Rexford	2012-08-22	Pine, Jack	122	
EACC	MI	Hiawatha NF	Rexford	2012-07-23	Pine, Jack	122	
EACC	MI	Hiawatha NF	Rexford	2012-06-20	Pine, Jack	116	
EACC	MI	Hiawatha NF	Rexford	2012-06-12	Pine, Jack	107	
EACC	MI	Hiawatha NF	Rexford	2012-05-30	Pine, Jack	98	
EACC	MI	Hiawatha NF	Rexford	2012-05-22	Pine, Jack	94	
EACC	MI	Hiawatha NF	Rexford	2012-05-15	Pine, Jack	94	
EACC	MI	Hiawatha NF	Rexford	2012-05-07	Pine, Jack	106	
EACC	MI	Hiawatha NF	Rexford	2012-04-30	Pine, Jack	104	
EACC	MI	Hiawatha NF	Rexford	2012-04-23	Pine, Jack	105	
EACC	MI	Hiawatha NF	Rexford	2012-04-16	Pine, Jack	100	
EACC	MI	Hiawatha NF	Rexford	2012-04-09	Pine, Jack	106	
EACC	MI	Hiawatha NF	Rexford	2012-04-03	Pine, Jack	115	
EACC	MI	Hiawatha NF	Rexford	2011-06-06	Pine, Jack	98	
EACC	MI	Hiawatha NF	Rexford	2011-05-30	Pine, Jack	106	
EACC	MI	Hiawatha NF	Rexford	2011-05-23	Pine, Jack	100	
EACC	MI	Hiawatha NF	Rexford	2011-05-16	Pine, Jack	116	
EACC	MI	Hiawatha NF	Rexford	2011-05-09	Pine, Jack	111	
EACC	MI	Hiawatha NF	Rexford	2011-05-02	Pine, Jack	119	
EACC	MI	Hiawatha NF	Rexford	2021-06-15	Pine, Red	91	
EACC	MI	Hiawatha NF	Rexford	2021-06-08	Pine, Red	91	
EACC	MI	Hiawatha NF	Rexford	2021-06-02	Pine, Red	91	
EACC	MI	Hiawatha NF	Rexford	2021-05-26	Pine, Red	89	
EACC	MI	Hiawatha NF	Rexford	2021-05-21	Pine, Red	81	
EACC	MI	Hiawatha NF	Rexford	2021-05-14	Pine, Red	91	
EACC	MI	Hiawatha NF	Rexford	2021-05-07	Pine, Red	100	
EACC	MI	Hiawatha NF	Rexford	2021-04-21	Pine, Red	100	
EACC	MI	Hiawatha NF	Rexford	2021-04-13	Pine, Red	112	
EACC	MI	Hiawatha NF	Rexford	2020-08-18	Pine, Red	109	
EACC	MI	Hiawatha NF	Rexford	2020-08-09	Pine, Red	111	
EACC	MI	Hiawatha NF	Rexford	2020-07-27	Pine, Red	102	
EACC	MI	Hiawatha NF	Rexford	2020-07-21	Pine, Red	100	
EACC	MI	Hiawatha NF	Rexford	2020-07-08	Pine, Red	93	
EACC	MI	Hiawatha NF	Rexford	2020-06-25	Pine, Red	83	
EACC	MI	Hiawatha NF	Rexford	2020-06-09	Pine, Red	86	
EACC	MI	Hiawatha NF	Rexford	2020-06-02	Pine, Red	86	
EACC	MI	Hiawatha NF	Rexford	2020-05-25	Pine, Red	94	
EACC	MI	Hiawatha NF	Rexford	2020-05-18	Pine, Red	100	
EACC	MI	Hiawatha NF	Rexford	2020-05-05	Pine, Red	113	
EACC	MI	Hiawatha NF	Rexford	2019-07-25	Pine, Red	103	
EACC	MI	Hiawatha NF	Rexford	2019-06-06	Pine, Red	86	
EACC	MI	Hiawatha NF	Rexford	2019-05-29	Pine, Red	94	
EACC	MI	Hiawatha NF	Rexford	2019-05-13	Pine, Red	110	
EACC	MI	Hiawatha NF	Rexford	2017-06-13	Pine, Red	94	
EACC	MI	Hiawatha NF	Rexford	2017-06-01	Pine, Red	100	
EACC	MI	Hiawatha NF	Rexford	2017-05-24	Pine, Red	97	
EACC	MI	Hiawatha NF	Rexford	2017-05-13	Pine, Red	101	
EACC	MI	Hiawatha NF	Stonington	2021-08-03	Pine, Jack	108	
EACC	MI	Hiawatha NF	Stonington	2021-07-29	Pine, Jack	110	
EACC	MI	Hiawatha NF	Stonington	2021-07-12	Pine, Jack	148	
EACC	MI	Hiawatha NF	Stonington	2021-06-28	Pine, Jack	121	
EACC	MI	Hiawatha NF	Stonington	2021-06-24	Pine, Jack	108	
EACC	MI	Hiawatha NF	Stonington	2021-06-15	Pine, Jack	124	
EACC	MI	Hiawatha NF	Stonington	2021-06-08	Pine, Jack	106	
EACC	MI	Hiawatha NF	Stonington	2021-05-27	Pine, Jack	96	
EACC	MI	Hiawatha NF	Stonington	2021-05-15	Pine, Jack	93	
EACC	MI	Hiawatha NF	Stonington	2021-05-09	Pine, Jack	95	
EACC	MI	Hiawatha NF	Stonington	2021-04-06	Pine, Jack	110	
EACC	MI	Hiawatha NF	Stonington	2020-10-20	Pine, Jack	109	
EACC	MI	Hiawatha NF	Stonington	2020-09-16	Pine, Jack	113	
EACC	MI	Hiawatha NF	Stonington	2020-09-02	Pine, Jack	126	
EACC	MI	Hiawatha NF	Stonington	2020-08-15	Pine, Jack	121	
EACC	MI	Hiawatha NF	Stonington	2020-07-31	Pine, Jack	116	
EACC	MI	Hiawatha NF	Stonington	2020-07-13	Pine, Jack	119	
EACC	MI	Hiawatha NF	Stonington	2020-06-24	Pine, Jack	123	
EACC	MI	Hiawatha NF	Stonington	2020-06-16	Pine, Jack	134	
EACC	MI	Hiawatha NF	Stonington	2020-06-09	Pine, Jack	120	
EACC	MI	Hiawatha NF	Stonington	2020-06-02	Pine, Jack	112	
EACC	MI	Hiawatha NF	Stonington	2020-05-27	Pine, Jack	114	
EACC	MI	Hiawatha NF	Stonington	2020-05-20	Pine, Jack	99	
EACC	MI	Hiawatha NF	Stonington	2020-05-16	Pine, Jack	107	
EACC	MI	Hiawatha NF	Stonington	2020-05-06	Pine, Jack	106	
EACC	MI	Hiawatha NF	Stonington	2020-04-22	Pine, Jack	115	
EACC	MI	Hiawatha NF	Stonington	2019-10-08	Pine, Jack	120	
EACC	MI	Hiawatha NF	Stonington	2019-07-25	Pine, Jack	118	
EACC	MI	Hiawatha NF	Stonington	2019-07-16	Pine, Jack	131	
EACC	MI	Hiawatha NF	Stonington	2019-07-01	Pine, Jack	119	
EACC	MI	Hiawatha NF	Stonington	2019-06-22	Pine, Jack	106	
EACC	MI	Hiawatha NF	Stonington	2019-06-14	Pine, Jack	113	
EACC	MI	Hiawatha NF	Stonington	2019-06-06	Pine, Jack	93	
EACC	MI	Hiawatha NF	Stonington	2019-06-01	Pine, Jack	123	
EACC	MI	Hiawatha NF	Stonington	2019-05-15	Pine, Jack	106	
EACC	MI	Hiawatha NF	Stonington	2019-04-26	Pine, Jack	110	
EACC	MI	Hiawatha NF	Stonington	2018-10-16	Pine, Jack	127	
EACC	MI	Hiawatha NF	Stonington	2018-10-01	Pine, Jack	132	
EACC	MI	Hiawatha NF	Stonington	2018-09-14	Pine, Jack	118	
EACC	MI	Hiawatha NF	Stonington	2018-08-30	Pine, Jack	145	
EACC	MI	Hiawatha NF	Stonington	2018-08-14	Pine, Jack	136	
EACC	MI	Hiawatha NF	Stonington	2018-07-31	Pine, Jack	143	
EACC	MI	Hiawatha NF	Stonington	2018-07-19	Pine, Jack	126	
EACC	MI	Hiawatha NF	Stonington	2018-07-09	Pine, Jack	122	
EACC	MI	Hiawatha NF	Stonington	2018-06-28	Pine, Jack	122	
EACC	MI	Hiawatha NF	Stonington	2018-05-26	Pine, Jack	115	
EACC	MI	Hiawatha NF	Stonington	2018-05-18	Pine, Jack	107	
EACC	MI	Hiawatha NF	Stonington	2018-05-10	Pine, Jack	113	
EACC	MI	Hiawatha NF	Stonington	2018-05-02	Pine, Jack	110	
EACC	MI	Hiawatha NF	Stonington	2017-07-09	Pine, Jack	188	
EACC	MI	Hiawatha NF	Stonington	2017-04-25	Pine, Jack	103	
EACC	MI	Hiawatha NF	Stonington	2016-09-12	Pine, Jack	136	
EACC	MI	Hiawatha NF	Stonington	2016-08-05	Pine, Jack	144	
EACC	MI	Hiawatha NF	Stonington	2016-07-13	Pine, Jack	145	
EACC	MI	Hiawatha NF	Stonington	2016-06-25	Pine, Jack	143	
EACC	MI	Hiawatha NF	Stonington	2016-06-18	Pine, Jack	134	
EACC	MI	Hiawatha NF	Stonington	2016-06-10	Pine, Jack	122	
EACC	MI	Hiawatha NF	Stonington	2016-06-09	Pine, Jack	97	
EACC	MI	Hiawatha NF	Stonington	2016-05-28	Pine, Jack	112	
EACC	MI	Hiawatha NF	Stonington	2016-05-20	Pine, Jack	89	
EACC	MI	Hiawatha NF	Stonington	2016-05-10	Pine, Jack	99	
EACC	MI	Hiawatha NF	Stonington	2016-05-03	Pine, Jack	109	
EACC	MI	Hiawatha NF	Stonington	2016-04-28	Pine, Jack	109	
EACC	MI	Hiawatha NF	Stonington	2016-04-18	Pine, Jack	112	
EACC	MI	Hiawatha NF	Stonington	2015-09-15	Pine, Jack	118	
EACC	MI	Hiawatha NF	Stonington	2015-08-31	Pine, Jack	112	
EACC	MI	Hiawatha NF	Stonington	2015-07-28	Pine, Jack	129	
EACC	MI	Hiawatha NF	Stonington	2015-07-11	Pine, Jack	155	
EACC	MI	Hiawatha NF	Stonington	2015-06-28	Pine, Jack	157	
EACC	MI	Hiawatha NF	Stonington	2015-06-09	Pine, Jack	123	
EACC	MI	Hiawatha NF	Stonington	2015-06-03	Pine, Jack	111	
