GACC	State	Group	Site	Date	Fuel	Percent	
WGBC	NV	Nevada	Lovell Canyon	2004-07-14	1000-Hour	7	
WGBC	NV	Nevada	Lovell Canyon	2004-06-30	1000-Hour	4	
WGBC	NV	Nevada	Lovell Canyon	2004-05-19	1000-Hour	11	
WGBC	NV	Nevada	Lovell Canyon	2003-10-20	1000-Hour	8	
WGBC	NV	Nevada	Lovell Canyon	2003-10-06	1000-Hour	8	
WGBC	NV	Nevada	Lovell Canyon	2003-09-08	1000-Hour	8	
WGBC	NV	Nevada	Lovell Canyon	2003-08-11	1000-Hour	5	
WGBC	NV	Nevada	Lovell Canyon	2003-07-28	1000-Hour	8	
WGBC	NV	Nevada	Lovell Canyon	2003-07-14	1000-Hour	12	
WGBC	NV	Nevada	Lovell Canyon	2003-06-30	1000-Hour	6	
WGBC	NV	Nevada	Lovell Canyon	2003-06-16	1000-Hour	7	
WGBC	NV	Nevada	Lovell Canyon	2003-06-02	1000-Hour	10	
WGBC	NV	Nevada	Lovell Canyon	2003-05-19	1000-Hour	14	
WGBC	NV	Nevada	Lovell Canyon	2002-09-22	1000-Hour	6	
WGBC	NV	Nevada	Lovell Canyon	2002-09-08	1000-Hour	8	
WGBC	NV	Nevada	Lovell Canyon	2002-08-25	1000-Hour	4	
WGBC	NV	Nevada	Lovell Canyon	2002-08-11	1000-Hour	5	
WGBC	NV	Nevada	Lovell Canyon	2002-07-28	1000-Hour	6	
